,C_L,C_D
12164,-0.05060111199888862,0.011076161822116916
2008,0.8487298534165574,0.03126915190209857
8380,-17.812323212475654,1.3599733965863856
10359,-0.815931620663897,0.03608279110679243
11604,0.7562188780730437,0.03054556553255218
9384,0.6429218054658825,0.07082883296232312
10241,1.9072084905002857,0.07739703837356711
15603,-3.1498519840459323,0.2082823582783472
11397,2.5816074137542344,0.12273360753957005
9142,-0.6119311655154167,0.04313603439924618
10894,0.04387199259246884,0.026731341187742313
12994,4.475957848974161,0.20013459289228128
12496,-18.701385128585656,1.4896890590595921
5493,0.09265172776143908,0.007252123824222995
934,1.0128937783633323,0.02619147340025998
14355,0.7790586110089656,0.03625651468262266
3878,0.6584745540340172,0.02903502790509465
7124,-0.11473005772198921,0.007871641482289192
15520,-3.487343216730762,0.22018895257900525
147,-1.0420198667412177,0.27691763491878946
15201,6.149912451598435,0.47237999513245066
12160,-0.12019350160308628,0.023926462083671874
6177,-0.08824916690839214,0.00601137223208393
6791,-0.001049130684906143,0.0016877552552840385
14052,-5.148813585512124,0.28600399951810945
12635,7.062332308331532,0.3086458194383083
11210,4.9874410234753865,0.3353875806752665
12965,-1.4803189090959104,0.07232912993851291
1783,1.2369601742846723,0.08748159227905046
1790,-0.23785242000993764,0.010600476714093194
857,2.6355298015836848,0.14719639317010283
15892,0.8491721800643838,0.03923184641009151
13681,0.16400983604354688,0.09673470616490705
12478,-13.109896912695648,0.7791640343511729
12316,0.32801967208709376,0.1934694123298141
5514,0.0898192356085502,0.006755795123049277
937,1.7801844568172611,0.06688681343511413
10857,-0.12261336943818037,0.04748548254728818
1735,0.8239518133221155,0.03025596607880377
11484,3.1617617885203124,0.19156402995642435
6305,-0.04259686688863252,0.002767223035528356
1334,1.0471498987585872,0.05260607621845081
2307,1.4412572062248192,0.08729444759781281
9170,1.2884961106342008,0.06334043545010865
7882,-0.00696039785766201,0.0007725198654148285
12777,-1.1253051090637443,0.08537849823072657
8986,5.492874592929572,0.33453923736419877
5701,-0.007547225638388749,0.0035429790590363456
10655,-0.06995861381697624,0.015513163485867554
13018,6.208783125640976,0.3632349084423697
4540,-0.30703643624132937,0.021619195265206677
12088,0.10154285590212887,0.011066624096256422
14426,3.0140449928933672,0.19238801376902456
9838,0.8694813154072579,0.06291712549864263
111,-0.2684455289337134,0.03153182933454027
13959,4.735300146621414,0.23470609298757045
12969,1.6568289906042748,0.07590321890497097
12776,-2.3962903035335614,0.10743420592538828
11549,3.265041926084195,0.22910854909983036
9873,-5.415969558072974,0.2997615230019706
4258,0.48329252737086525,0.03320411126377087
14340,3.135564793906379,0.16887301077087155
14097,-2.692267610587792,0.11008978464221396
9478,-0.04107134777804189,0.03156163505492774
14297,3.0977554708379986,0.15402922517428733
9470,0.40033189154330545,0.09254350265746937
3105,0.8295789340361789,0.0510422416329663
14094,-4.714191718819125,0.2544185909504166
9689,-1.3788427136086099,0.09074157622004926
6412,-0.017630470484635313,0.0014666490491307411
9214,1.4759225944203558,0.08179922317864158
556,0.9215539249859294,0.023481447615586168
2830,0.6847657605800458,0.03670498810314439
11228,3.026565493940092,0.14530981655264047
9699,10.777930761063784,0.9299411539611103
10299,-0.03338839451739435,0.02616303213002536
2123,-0.6432879094037454,0.026084330974859966
13017,5.549290416451508,0.2957323383933298
16144,0.2320086611522985,0.017810180704728843
15203,7.538536502388988,0.6997762296959564
2835,-0.3238220667943983,0.10455741514091721
1073,-1.2131756243342335,0.043389864066962665
12070,0.222624961268216,0.017972533649236455
1125,1.599382107325461,0.054602894836167475
12976,7.012769388954795,0.4148568279463905
10586,-0.6927571291753226,0.04623386636645743
2760,0.19023021362488735,0.008713521172123961
9416,-0.04697321536458581,0.02704641280858047
2298,0.36738076292773275,0.009264987091957529
8489,-7.640335108558694,0.3511802007235772
10724,0.19420206815545477,0.01853771716277501
529,-0.7417708827467893,0.027738796681890648
3905,0.6295242896331605,0.0399247801778401
10142,5.442930022894323,0.390539514127608
4598,0.42263661313869233,0.033545360167274184
9175,2.628825202391608,0.17378512936133855
10178,2.2670231732305663,0.09284761827304643
1708,0.038654436545796075,0.007446749329302946
6565,0.0063531209573746885,0.0007805828781013936
11562,0.8503872149340654,0.03382757828835264
2742,0.46573409107134806,0.019552950948580786
12495,-20.633405058246307,1.804291589921031
11561,0.5569920555920772,0.026288823721317627
6551,0.026046952713297718,0.0021718579650731274
7521,-0.06262100806981818,0.00427377472131857
8043,-0.006650469783048432,0.001657032152654377
11472,-1.1298665322470782,0.045091326647867316
10467,-0.01823816218032229,0.019845239094546094
4972,0.08543229278458762,0.004662871652246302
13791,6.335072487790357,0.3636874736562833
2834,0.5962029940554134,0.08816926684945994
174,-0.24088612588214472,0.025027289359429723
8434,8.11810693407755,0.36831990010021776
10845,-0.001948909711652172,0.01521831916287957
5902,-0.222328175154546,0.019918619796284096
14138,-3.074869046805357,0.13311923669917264
6140,-0.03169472094447787,0.0021799228631783447
205,2.1237779313444753,0.11038291450642228
8079,0.0018826883727840777,0.00044773219011726265
2638,0.7284906519228749,0.033448131496501034
435,2.0328145328325897,0.09444632175911745
4535,0.48351429956266434,0.03979635482553386
12333,-11.001132656710306,0.6073951093892559
7032,0.19979915896997713,0.016123105930257682
9952,7.564639077377042,0.5652071501643439
902,2.823733348398088,0.20821579430989562
5079,0.07379341614608756,0.004834574054031984
15107,-1.675016022688251,0.08388252994836981
8602,5.902742809074319,0.24345012088687037
12957,-7.555211914125107,0.48309104859132085
9304,-0.9649228316811077,0.0917291511930096
13082,5.634437218840343,0.3595224686463356
3269,0.6195026324418187,0.02578695948313071
5093,0.006286873044676611,0.0017147058012187389
3845,-0.3937071009764269,0.01390603906082187
8760,-6.285280000869395,0.2983113100045759
3168,0.8456718585107318,0.051639926985697845
5804,-0.06773923182575811,0.0043872752030022335
11236,-4.741487271379509,0.3229933581880335
4266,-0.5863844356743216,0.052609489447108575
7654,-0.0014516065112086729,0.0007816241884684701
12352,-16.049681963733082,1.0916881047193812
990,-0.9612464812102152,0.0322313549395362
8277,-16.151197195379112,1.1240790437226234
6272,0.03532806402862553,0.001853098158386384
15957,0.8729703095007989,0.04925683881915581
521,2.4573364476516124,0.13655969734119572
14365,-3.0213252784630864,0.17421409052700715
10174,0.4182558249776765,0.03425540433601641
8720,-4.70435760556431,0.19273463093496682
14672,0.43815982639703027,0.024922057508793363
9243,-1.0510389268170126,0.07011970439567089
6453,-0.01867047482448985,0.001546305731634662
13930,-2.801371499064968,0.11850394929253232
2483,-0.15088225925603696,0.006767256113746511
9524,0.013071615185469563,0.04254039966506787
11590,2.6706474504232744,0.1680917953230211
2868,0.47095277479669834,0.015797848320847453
721,0.12608420568610426,0.012234630893581372
6236,0.10300782649558993,0.0073823390237378285
15143,-6.4264142904964325,0.5086367573530931
5979,0.1013200864765648,0.00518070113092123
2475,1.3382031989165306,0.08130299764695896
4071,0.36843977327981525,0.027767525674132133
13305,0.44700812844310933,0.037669726527375845
10978,6.422078052087013,0.49698489314664457
1874,-0.2354647624991487,0.00997157105942008
8571,-9.578986389327238,0.5060064438294628
6379,0.036096521841378085,0.002032316966844572
10908,-0.0013121403481593974,0.0253310373260341
4128,0.18530345552287816,0.01450424764844599
1391,-0.2795121914536975,0.04613685720024118
15663,2.346012194044447,0.12826520721144993
1444,1.0165306195532917,0.055160093227270314
14324,-3.0439188114739877,0.16136603799899482
15578,2.5565381495012356,0.13205513358001847
12892,8.771025806780463,0.5373333800187795
6068,0.16513368370120599,0.012454809163801485
2162,1.3104547579497956,0.10262716825538341
9047,3.5407612892970164,0.18110215265511317
7773,-0.02536675111945321,0.00198179037509454
15924,-0.4537844049233411,0.02120449497012475
4975,0.12936884258439196,0.008569583828449231
11177,-2.75223868290888,0.13055766021763868
9051,-3.797154473886134,0.23736340187553417
8212,-23.314237320735266,2.2118240980561605
11862,0.9504005325547411,0.05516082228348601
1385,0.8435058366660348,0.15182107952827978
10333,-2.2777875362606004,0.12555844317927828
785,0.4193164954883871,0.013726019274331938
11525,2.5438715265765643,0.13696466156472215
8681,-1.4052500849122769,0.09085083723854133
2554,0.877247023471478,0.03606301376819983
12172,0.04238809340938357,0.009612852016787783
1486,1.0358338380956438,0.055011590605424
2857,-0.31948341069799624,0.06012346327483339
10574,0.20093449302708447,0.018415668468746517
7697,0.003830502386754653,0.0007069703579636125
15570,-0.3235723025356367,0.025417223550151236
8576,-1.7574558713785504,0.11062950883043737
14026,7.316054364059505,0.5221735765021372
15652,-0.846390215655535,0.03387090486491328
6939,-0.03652309172200487,0.003676746790192575
5767,0.09174732004715508,0.004897436847197055
6152,0.13226994445795806,0.009673001842364692
59,2.1116816373116234,0.1331471563208601
6363,-0.06327450639369778,0.005723475007334034
1747,-0.3664355563925297,0.014941061792806291
7462,-0.03428448192860173,0.0020702434792537524
16112,-0.2102406997920174,0.01532710841325252
9884,4.363273425528878,0.20634579058063526
13247,2.089736952417246,0.11125628161337156
11178,-2.089656576465561,0.09259386751146469
428,0.36699062211219907,0.01418679678075377
10095,3.3542257584698922,0.15407156030817373
2073,1.0522987920458478,0.04904099738665598
7768,0.0334463215648508,0.0022683042039761503
14988,0.030180312619902918,0.024180926872188098
9610,5.502583197215357,0.298813983528955
6840,0.1676581640954433,0.013117109620763892
5043,-0.07610025335835963,0.00594537112528362
14160,-2.338191578014416,0.09353615966910518
14770,-0.15768519185638602,0.016768254852595078
4673,0.029196432102682,0.0036915914170981023
7638,0.029676919153539844,0.0015286243356643953
12384,13.527703160302472,0.8119423407358517
6850,-0.21172482289606684,0.020437517173208655
8799,-8.317256367772636,0.5172557002691749
9525,0.02059860581341623,0.04285003490854018
5541,0.3659328791233112,0.03378504575115103
4476,-0.4033857419017099,0.03190388184040413
12792,-8.196626800417407,0.42539420764290614
9084,1.1075777356112295,0.054905050745588616
6866,0.32082852695871267,0.03848868376393728
12105,-0.002781878355662444,0.009204761052360816
15941,-0.8444878474705888,0.047385058330825396
11241,-1.8584339777058936,0.0794219966277524
2513,0.9877118310510258,0.04355254185764198
3465,-0.5270938587763069,0.03814908372022597
11803,-1.040221065873789,0.06010281897623293
4448,0.4043551266572934,0.026513476382903637
2054,1.2741302649974093,0.07083874410190603
14039,0.8817911527658526,0.05386496712634723
10310,3.4371627607081203,0.23051166338704587
294,-1.2220040288086715,0.20304703767769677
10046,-0.7026250424561384,0.045425418619270665
6624,-0.0025416377267887215,0.0008092088810339734
1873,-0.37060479712745825,0.013999465115819319
1860,0.7274344723141287,0.02335848195726495
10205,4.635844161975384,0.3220656178602343
2654,0.29997454024700404,0.010367362159102956
6564,0.003997034302770533,0.000738712317827545
12758,1.4772742208230836,0.09224547474779461
9388,-0.5185368754555798,0.0765971886109537
7016,-0.2138327382595284,0.020735653308535138
4621,-0.3669412395008314,0.03089866993708724
7078,-0.21414366856568176,0.02177271657530562
5334,-0.01670232374776832,0.004821954646102446
6095,-0.08253779151386388,0.005137179849935647
952,0.18728937364238687,0.011824155385216294
12012,-0.41794723309916926,0.040099370196925416
12450,19.11344061787806,1.503503059977509
4810,-0.22193576947649077,0.01740443500213939
250,2.300656885993783,0.175236690069229
13215,-1.242919594067555,0.06010426217542061
11027,-6.034121287550194,0.45908571328679626
650,2.374907506695445,0.20835717880295404
8026,-0.004737892256936138,0.0008913126330553898
13544,0.46310272479443537,0.09277075674685385
11247,1.729329961637856,0.07082724673493117
15099,-8.486044198695073,0.8608094993869692
6946,0.1722108930088887,0.0123411940615242
6142,-0.0031487087770410743,0.0015206965748314964
13651,-13.068727715825341,1.3779525925797589
3684,0.24726185545498797,0.006229183321138295
11709,0.5452036610072174,0.023625966561593034
5114,0.0055590315925049694,0.0016596775009832198
13903,-8.687627640655691,0.6653040638630676
15480,-3.002726344342307,0.15986124890588635
11411,-0.46841669497075894,0.03028361241284711
14236,4.620902030952464,0.28618776539300406
13064,-4.413094168970483,0.23094437364112372
13652,-11.674847618747558,1.1103062359309164
668,2.5370480203970343,0.14100308897651054
2155,0.8680100722531708,0.03225822478443959
299,-0.48160968425922873,0.02410255176162249
3819,0.9264186695504549,0.05693693222177945
10281,1.0014244200229603,0.04135120791317486
13429,0.010266310610059916,0.028704905096178096
6255,0.07729098459327814,0.0046764612363432104
9760,7.629564613098649,0.4997675274734316
5670,-0.3794327144714451,0.04324497481033252
340,-0.7281751791086938,0.03074459304608839
3923,0.6757613107588657,0.03698500803676135
9768,-6.551357835587204,0.39708211771687685
9800,5.0882228434853225,0.2562272395130533
14062,2.363727340141029,0.09495307346411959
10648,-0.5521463073112471,0.04836989660748836
11973,-0.3503463089390042,0.02337323479855696
6342,-0.06879715904509363,0.006111687708384728
9050,4.844579066174772,0.3248161157768914
6021,0.09179284994736372,0.004640483330301116
1074,-0.9155831991989537,0.029870596166686005
3265,0.3059842341856027,0.007805000141771738
6561,-0.003611415072328403,0.0008756208638926266
3213,-0.46318504190204596,0.05152801700172214
9391,-0.29832159013924686,0.04112700195409663
6888,-0.31887483298629576,0.04151412648276053
5377,-0.010243055472987872,0.004401869576572978
12072,0.2963507787057923,0.026719773218683393
3409,0.03952314473600298,0.004125830671603634
9652,5.163854620305736,0.2657423145972933
10554,0.34222624687730147,0.021472380904387755
2787,0.6589746611893281,0.03154456185533192
7900,-0.011500130759682236,0.0011679628322032408
3571,-0.5094150126196622,0.023399610530379415
5478,0.4014059578740882,0.04226918700539614
14187,1.2161815212702665,0.05217448105870594
7388,0.08602979451639756,0.005045494472388124
14979,-0.01981081539006931,0.022615503300593063
678,-0.16821767512276897,0.01360730251897229
9913,-6.56062464912656,0.4322252656319625
7893,0.01588544657987881,0.001174174102021284
15088,0.10269582948028992,0.057166191575092735
3303,-0.06111534773122025,0.0048321826362052005
2957,0.7565887094692436,0.043221571542738146
14261,-3.6125064039825365,0.19593107430855963
6548,0.01817858268637034,0.0013652547919828734
7193,0.015529488750254436,0.0018562553209444058
5281,-0.0017471293171402796,0.001439921545936491
1414,-0.0015815486556308277,0.014692783445573936
7062,-0.10382074616536496,0.006832857476814407
14520,-0.1849223197074521,0.02182105550437206
4073,0.3849879712417255,0.0317950653627385
7740,0.007477435058184631,0.000695489393149498
4458,-0.24779061118507548,0.015349476666912798
96,1.4321396008681364,0.049297878738012384
15977,0.6965789841390821,0.03708542720445719
14055,-2.9425270469634284,0.12259161542816756
8242,2.5432434582187637,0.20505835695197092
1090,2.837721662782679,0.18445260290563786
6512,-0.025555370367773025,0.002619558863683966
885,-0.9963300304035019,0.03453290516197772
16210,0.2286221580263456,0.028052422909583825
9021,1.4117955524833496,0.06396161219893942
9119,-1.3203161984301233,0.06491798852700598
4360,0.19798585673239366,0.010765771110602583
10647,-0.6269208496487538,0.060149055295388124
1230,1.5047540781865056,0.05861850676478859
7304,0.10423260071680619,0.006353451517855973
8331,14.547333633633214,0.9043615835256189
229,2.27763868702808,0.175747848602006
3919,0.5848313489809853,0.024042009178799884
10940,10.476743885931214,1.3109972884868386
12968,0.8718541692413727,0.0626152658669347
7692,-0.021433930644983064,0.0014364788350548113
5739,-0.14471932574852303,0.00930349784814827
8696,-8.468045718290147,0.4570682742475602
4077,-0.19216252416699953,0.013842934984031378
8632,-11.049149138293233,0.6849941446846712
14707,-0.24010074131621223,0.018929008631922057
10709,0.5614701517790434,0.060926144176142664
3027,-0.3135073108158787,0.015610172271437713
4168,-0.019468784421585273,0.010317260972284081
5566,-0.40836237840664125,0.04656016683083822
3358,0.8927869330142947,0.060034924330799745
7547,-0.0187754948745892,0.00133591410625136
9801,6.099683064713086,0.34375042854448545
669,2.699469042347689,0.1630260084027325
11256,-5.0833785428697,0.37508987481814127
132,-0.25708290096395986,0.028852904604304175
695,-1.2801355202497589,0.0534809678520678
5349,0.005648065118352233,0.001343196570351788
124,2.172356588909673,0.18193186370208417
10429,0.8092733916677273,0.035254452808337285
1078,0.24195180747663686,0.011900393960114213
16185,0.13881521972970984,0.013439005436543314
13962,7.392485899383343,0.5039151130109153
9599,-9.965605202817706,0.8208479781824799
8383,-11.426766035695852,0.6344197452221608
10769,0.23161009783832276,0.02726597896873577
2403,0.38636043958552907,0.00970849259669481
9346,-0.7196724332035539,0.08321426261694792
3825,-0.300372076936512,0.009734422439136794
10424,-0.22962003082847143,0.02244376298585214
12527,2.3242096403717785,0.1420103360881014
8447,-8.25671604872664,0.39167298065291606
4412,-0.5150533730692518,0.04611359740422784
7814,-0.02364825555987988,0.0020941637639406542
3760,-0.5057527762659435,0.020956182848525313
10636,0.0650603261057972,0.015717368247267643
7150,-0.004366189112753245,0.00199759665396386
5398,-0.008515008835391313,0.004924849066510719
6780,0.0023279897492889516,0.0013232045051283761
15083,-4.456404387027524,0.2684516136690599
3572,-0.4288611278566353,0.016793594840162997
6122,0.011672765309488523,0.0015691234714512836
11328,-0.05244272287496218,0.03095486981184218
12550,6.266509602087846,0.2684409330257956
12560,-14.953600810403636,1.0178320164457488
7954,0.007706692310432323,0.0006738160458825981
15760,0.024253145227351995,0.017289292520342604
5342,-0.004150927073401163,0.0015899862566051983
11748,-0.016788182823993993,0.015156598460220416
2340,0.3745455397144786,0.00942739970348502
8161,0.00019495499179405062,0.001019236828565904
15114,4.50923438676749,0.27064744691195053
15045,-0.8659738412792005,0.07231997451354949
9281,1.6778089421099558,0.14790776103833933
7566,-0.03311606404306161,0.002040905034574828
10064,-2.4707070377149107,0.10187320833483411
16197,-0.085669304513865,0.01106709281641603
4572,0.2226291971434425,0.011546386543033084
13430,0.10351119157058819,0.02921253403433175
4312,-0.24637310622071293,0.015784696982496373
12299,12.358919495538016,0.7537029155102991
5155,-0.0023426043190202077,0.0016520493849167032
12010,0.5041909816222317,0.04028980001465275
2106,-0.07848843455873623,0.006585871997607333
1551,1.158684285093269,0.07509748493704065
15928,0.013114436012567265,0.013147076125705811
13060,5.4550141314711444,0.31731912157819325
5029,-0.0032844685620869846,0.001976365449514155
8836,5.998957969029944,0.2884787298514006
8516,3.3991065132948917,0.1514031241882246
12271,-0.0049492693708061445,0.017208943076077603
12237,0.029968335389470285,0.014051440489274517
14670,0.22350406422155467,0.018834863263687922
9938,-3.2438941888154953,0.14144706106072916
786,0.6929113359189444,0.017673226498030967
442,-1.343064160814697,0.0908087347248018
4044,0.40132459417137056,0.01944884530893581
2718,0.37124046365554697,0.020081868570710606
5001,-0.09105246649452545,0.006744472320480577
1053,-0.9287390207032522,0.03050971490243405
8201,5.715431099511463,0.3237888979345182
2312,-0.6347595648626064,0.02387392369926382
2116,1.177562806694163,0.06027167952673096
931,0.17991494718435927,0.011835054587704183
10156,1.9107334443453532,0.07454813570940891
5982,0.16250179669523995,0.010626885843737383
9854,-3.820167554279347,0.1755901003617886
15442,-1.39957292827936,0.05610215811099102
10388,1.1899008057751506,0.049819882284696825
6229,0.030083932679741573,0.0016808937650987154
13978,2.791441506854967,0.11587931779456523
4025,0.4518901512988776,0.023354705679701115
8926,-5.209107593389001,0.2863523551267291
15195,1.6380679215881337,0.0746356499379536
5851,0.07806682828979472,0.004054672284047232
3713,0.8961532114830285,0.05024666272781353
578,1.2096114881490037,0.03402109073894176
1462,0.8429310421002556,0.03232752331437196
1539,-0.12044306294107236,0.012513644679714862
2232,-0.06352171203829524,0.006218273989809408
7656,0.01039686522146973,0.0008258950219615256
3806,-0.10952182993983552,0.00467076461382413
15611,-0.6202884625524554,0.02876882880460591
10067,-0.6696841226254409,0.04367012293246726
7279,0.04568037538924276,0.0023437871377309204
1544,0.5710696396074281,0.01679480516103279
11871,-0.30189443851816805,0.01684505078741113
11957,-0.06921142151274838,0.011315335904200162
1143,0.8163960448656021,0.020563702557773483
2609,-0.10243825266213363,0.006367313574305889
15241,4.36949835744608,0.25981085991352626
12572,7.9564957604799655,0.3624070525387575
8900,5.734462613018491,0.29573883897122066
3344,-0.15408691804539348,0.006234439525894237
7528,-0.001996095580549122,0.000975792630502247
14774,0.06081816031597522,0.014991821252954982
15371,5.592976915726007,0.445247913910824
10385,0.46285928227940387,0.026621092909099756
7729,-0.03830982096604482,0.0032238830067457844
6222,-0.046475189522186246,0.002887533861330574
13076,2.319952206100435,0.09472014051700461
1236,1.5452540603783833,0.08865693763527961
4391,-0.5352226380544233,0.04848728197236966
7277,0.013052753236847826,0.0015735028521799707
4837,-0.07651194433451414,0.004892030931658145
1023,2.2040216157853467,0.1034972674937348
5258,-0.007868326838626056,0.0017429256408080216
9127,1.2447680660655862,0.05919320985084766
2820,-0.09441027218257052,0.011676370516876023
1614,1.1892517954619972,0.07521408384640936
5930,-0.05260095436287942,0.003360068072782597
1786,-0.6633782003188412,0.046459623626625715
15026,1.1180087713769509,0.08294554863861357
2032,1.1605398206557445,0.05927132237261351
12734,-2.6287756611780706,0.1171913928886953
12552,10.23095397162656,0.5245113935519953
16124,0.3150040951357902,0.023093130097580832
8615,-5.948574185232973,0.25379912618771333
11614,-1.9693380737342048,0.10869763133918015
8798,10.333188510661207,0.7329397335406298
4708,-0.20621418749327997,0.013559639904780728
3981,0.48314911794060333,0.019587618476987954
15728,2.4305895670730253,0.1567622066391503
2716,0.17882772477527173,0.012023867622511026
7164,-0.14580374024132975,0.011769903008765948
16081,0.3473733025006717,0.021430210476529394
14255,3.4563618281777657,0.17487859361194985
10369,1.7998265188689622,0.08418452467251585
10364,0.4988046316841486,0.027795152669427513
4006,0.47371647679621864,0.026581596668411787
1094,-1.1982682136622773,0.04254007217269193
4111,0.6046123411982357,0.05204645789579727
2347,1.2196281621794998,0.06280934797794828
16179,-0.02320269471344001,0.009456665031544848
5814,0.23056014314253748,0.016637960616959428
11552,-2.065794238705825,0.10533040177110066
4308,-0.5471530851149387,0.047584229688589226
3779,0.997750532953349,0.07141645851116077
8194,-15.345439266857772,1.0814173995636827
12594,9.470600293242828,0.4694121859751409
14227,0.05823741044223926,0.034407222875784294
5929,-0.07641592724200243,0.004498068748289427
8971,-2.882788128884333,0.12473745122595176
7110,0.040986437508048326,0.0026154340406262773
11451,-1.1884248948045013,0.047489795435721405
5860,-0.2432153448257176,0.022520213037922728
1803,1.2685077877660977,0.07745989047854678
6559,-0.008153532340287026,0.001065722911763648
16222,0.0018966673343419234,0.009000840151955455
15576,1.850807463083823,0.0792464109063123
5906,-0.1292734911817615,0.008372529199263849
12338,3.1536299700445807,0.21513339285567937
4547,0.039158259710543486,0.004720508556539913
9417,-0.006186952782415834,0.026683703832906316
7246,-0.15511441151080063,0.014131196556199373
8455,7.823251714989139,0.34998624788607613
13631,-0.11445555696940123,0.07818017142230022
7614,0.012036427486256844,0.0009017472206775206
3043,0.7894501311600957,0.05816507524064577
1922,0.6026239932780775,0.016940813325891053
9421,0.16361245316699524,0.029677695092908317
3196,-0.24645689781863309,0.009517461442426841
5549,-0.2436470713801571,0.01954687344493374
10747,0.23755327883350838,0.02387263248486358
15797,-0.9167958117626547,0.038301774650201535
15415,-4.376487742986167,0.2969751020028096
56,1.9164667174467775,0.08259665211688165
2226,-0.8324204260243439,0.05021913338701344
5430,0.00011974625942725439,0.003067357394653121
5466,-0.2232160230787668,0.01911735937985718
1910,1.1148310509403134,0.10720972880455179
11347,-1.0228473819144213,0.04470934181336246
1108,2.395258015742979,0.12666421232070516
4797,-0.03284421080241263,0.003350052686336758
10131,-0.05356791680182517,0.03482883613948285
14827,-0.32986180133182397,0.04132431474926372
1902,0.7319525664981923,0.023527647269594727
13691,14.28252312012732,1.614967790232792
9414,-0.1385041899795279,0.03034720702762041
5683,0.10650696771290903,0.005920772141724349
10962,-8.410424020453501,0.8536977134819926
14814,-0.03480404207016002,0.014184997547317273
8873,1.4862975638641411,0.07224280926918192
11700,-1.1481498902200322,0.05311996843146453
11257,-4.555746775628869,0.3051225881528526
1713,0.7125415727882214,0.02293211116632926
5903,-0.20017724476896845,0.01663690635183218
15163,-6.934435705641968,0.590295344659805
2800,0.006519357904038438,0.00866852448585589
14655,0.9804231464631809,0.05980154633936366
15997,0.5414662524835893,0.02792850288414319
11720,-1.2430333220652803,0.06285092740526353
15513,2.1443580667466366,0.09438119223071736
7108,-0.004693083444885499,0.002170703947995085
12833,-8.461046889594655,0.473326994972023
11658,-1.3144234009126632,0.06038985225333897
8097,0.00041217112102279185,0.00045430861497758
8252,29.579690255633697,3.425143791738793
15218,3.072894715747282,0.14880287425448108
14430,-1.9316331597378626,0.0925330757417523
4804,0.14979688979632994,0.007852748644563472
3315,0.8804562299934876,0.0532694485674811
14410,-1.772585667645349,0.0782147534915092
12364,16.63804572494333,1.156594655308191
8828,-0.9758987127361736,0.06887176723626497
5021,-0.09443533657683695,0.0075995614044837186
11984,0.27299795989487985,0.01640721745588908
1814,0.18439706833848576,0.007054040733779716
14588,0.65923075507891,0.03132646327184667
3854,0.44887558702487534,0.013418633490049126
596,0.3853071608748077,0.013763974202176682
12921,-3.4113711932750914,0.13406037896227124
13528,-0.22096843693641327,0.03956800637508283
13079,3.9991842539234077,0.19394154582167597
3114,-0.06835055617165717,0.005697507914103882
2813,0.5913713765184914,0.08991893974973304
5145,-0.06309903131156497,0.007345419085899297
6157,-0.08157895613385403,0.005252778080493469
9583,-3.084862216909381,0.16879193684354543
13278,-0.9212739432231443,0.050875971350531936
5369,0.003191279018331515,0.0013899916205453045
6398,0.021608964590149143,0.0013160832319095907
8520,10.455994202775337,0.5494318615829561
1599,-0.45475029086848545,0.025547698673587704
6845,0.3306788381410115,0.04204248226992594
2676,0.40239514937490933,0.016054548006043803
887,-0.4115270357280153,0.01602770687860785
3590,0.9135954768868668,0.06882819349839572
9027,4.294184370077149,0.23893660635206895
2422,0.11575288742859617,0.005934270556810138
8435,10.176445686970645,0.5124544790261066
4735,-0.006946992765988659,0.0032854943538999713
13256,-1.2893710947294248,0.0653252887679207
14594,1.6330155439907554,0.11082910426789354
10345,1.0977367207054136,0.044551626074243074
1392,-0.1862292978077161,0.028510198010749634
11382,-3.9297390094231908,0.26451590995598945
6375,0.011216152587276946,0.001043234089724247
13145,4.536380916316046,0.29258043136546236
3648,0.7245688063509004,0.03395960968758113
997,1.033469435742073,0.026921688694501355
4608,-0.052504671724326,0.004814427030616009
13337,-1.3546301485449521,0.0943812659238481
9458,-0.028086619157141574,0.0275338439424046
12429,19.795985679272437,1.5973238722652392
366,0.6288483965227256,0.017253775415029596
11163,2.0145144114571907,0.08586500349753698
1950,1.3206843449902315,0.07990417285122164
12679,9.579739242355464,0.49635057019426687
5939,0.1563489010752093,0.009530177276783961
7027,0.07357611941911354,0.00414187735236466
14235,4.136342823148856,0.2329059792179656
2470,0.9089523295772626,0.03481986301110544
15626,-2.408337602655024,0.13062071620570642
7254,-0.020930881139025245,0.001895460067503544
12947,0.9252409716321187,0.06508490576035843
3437,0.6322299361329295,0.026420952439294588
238,0.06573305618855638,0.016872678371965606
10645,0.7562864724333477,0.06043470002197912
9748,-5.713383017847926,0.3172098726110804
8053,-0.0005383708690652211,0.0004665745707612103
423,-0.9829070475880319,0.04233579645467527
9350,-0.3362667971203405,0.037652112941188386
1343,1.1549639137251766,0.09538519608821551
10283,1.6847799270870534,0.06839030263591814
13799,-9.306265236221172,0.7179544301859617
5330,0.011289953647768209,0.0016910544419139481
1355,0.9729929737916025,0.05509376483849642
8183,0.00014286104237969474,0.0013205939035081306
4122,-0.43323612353476004,0.03510465496380548
4264,-0.7395507761830195,0.07976665567289261
1093,-1.4831932662275094,0.05990260651864264
15601,3.0806013539683095,0.19079184359533602
7602,-0.0667639477580704,0.005656967564760781
7743,0.019900137924768784,0.0011150452518367787
11464,3.6720199402102467,0.2471698452723453
12571,6.034551792521963,0.2556287044990632
13639,0.00028514915758228024,0.05057918529151096
12644,-12.758955252612276,0.8102901925372843
3297,-0.48533808577773757,0.04637429003151301
13584,0.22056657743115338,0.06043276049620061
5250,-0.03251650258817554,0.005609993378320105
8734,11.016059820630739,0.7415095358170358
10723,0.15231428385319332,0.016599936144384635
